% ID	X	Y	Z
 23710 	 10832.625216 	 5122.809956 	 1.100000 
 23711 	 10816.359041 	 4888.131899 	 1.100000 
 23712 	 10784.325307 	 4894.871669 	 1.100000 
 23713 	 11288.232924 	 5031.305435 	 1.100000 
 23714 	 11354.267185 	 4691.516955 	 1.100000 
 23715 	 11136.652293 	 4745.426550 	 1.100000 
 23716 	 11319.265840 	 5144.264220 	 1.100000 
 23717 	 6939.590715 	 2843.138237 	 1.100000 
 23718 	 7357.350860 	 2509.827601 	 1.100000 
 23719 	 7040.698656 	 2399.894117 	 1.100000 
 23720 	 6771.105219 	 2480.510645 	 1.100000 
 23721 	 7239.861342 	 2312.452357 	 1.100000 
 23722 	 7087.221363 	 2720.824291 	 1.100000 
 23723 	 6708.490775 	 2482.316507 	 1.100000 
 23724 	 6756.036487 	 2495.659389 	 1.100000 
 23725 	 7403.091798 	 2584.724037 	 1.100000 
 23726 	 7394.137993 	 2654.881398 	 1.100000 
 23727 	 7083.209888 	 2789.504832 	 1.100000 
 23728 	 7059.702287 	 2576.318149 	 1.100000 
 23729 	 6768.772222 	 2765.860525 	 1.100000 
 23730 	 6929.322470 	 2899.708534 	 1.100000 
 23731 	 7161.568885 	 2435.235267 	 1.100000 
 23732 	 6772.256435 	 2687.113886 	 1.100000 
 23733 	 6841.724458 	 2644.414224 	 1.100000 
 23734 	 7262.488841 	 2322.128170 	 1.100000 
 23735 	 6779.004161 	 2609.615101 	 1.100000 
 23736 	 7243.524609 	 2321.267485 	 1.100000 
 23737 	 6968.895999 	 2316.006759 	 1.100000 
 23738 	 6829.783573 	 2805.706455 	 1.100000 
 23739 	 7257.425519 	 2939.622393 	 1.100000 
 23740 	 7298.904879 	 2583.647398 	 1.100000 
 23741 	 7408.269893 	 2553.931521 	 1.100000 
 23742 	 7332.728196 	 2748.176094 	 1.100000 
 23743 	 7375.761344 	 2453.835388 	 1.100000 
 23744 	 6836.293238 	 2339.913441 	 1.100000 
 23745 	 7260.557058 	 2511.639139 	 1.100000 
 23746 	 6999.505912 	 2757.564661 	 1.100000 
 23747 	 7212.130749 	 2678.704192 	 1.100000 
 23748 	 7145.164479 	 2946.809929 	 1.100000 
 23749 	 6895.763212 	 2810.083503 	 1.100000 
 23750 	 7242.773124 	 2334.602031 	 1.100000 
 23751 	 7229.198195 	 2787.848596 	 1.100000 
 23752 	 7142.162660 	 2819.703269 	 1.100000 
 23753 	 7232.519595 	 2348.888349 	 1.100000 
 23754 	 6986.360033 	 2807.999897 	 1.100000 
 23755 	 6809.294280 	 2496.098343 	 1.100000 
 23756 	 6907.594383 	 2639.137806 	 1.100000 
 23757 	 6934.486291 	 2357.183073 	 1.100000 
 23758 	 7074.046417 	 2568.129954 	 1.100000 
 23759 	 7098.207926 	 2267.300994 	 1.100000 
 23760 	 7022.433943 	 2281.760233 	 1.100000 
 23761 	 7023.993959 	 2301.218639 	 1.100000 
 23762 	 7472.400732 	 2659.127644 	 1.100000 
 23763 	 7339.667270 	 2922.245748 	 1.100000 
 23764 	 6899.024969 	 2980.189429 	 1.100000 
 23765 	 7472.917204 	 2648.883222 	 1.100000 
 23766 	 7448.350125 	 2750.779183 	 1.100000 
 23767 	 7273.813866 	 2427.163599 	 1.100000 
 23768 	 7414.886628 	 2538.299533 	 1.100000 
 23769 	 7294.050839 	 2585.982778 	 1.100000 
 23770 	 7332.461371 	 2503.889387 	 1.100000 
 23771 	 7248.911599 	 2840.125470 	 1.100000 
 23772 	 7473.051175 	 2652.756806 	 1.100000 
 23773 	 7360.643972 	 2742.151183 	 1.100000 
 23774 	 6981.366285 	 2412.812217 	 1.100000 
 23775 	 7212.685466 	 2866.016473 	 1.100000 
 23776 	 6936.292022 	 2510.236873 	 1.100000 
 23777 	 7053.929337 	 2802.188391 	 1.100000 
 23778 	 7043.313934 	 2532.203322 	 1.100000 
 23779 	 6985.474999 	 2724.264434 	 1.100000 
 23780 	 7151.144051 	 2428.255936 	 1.100000 
 23781 	 7040.540209 	 2641.090484 	 1.100000 
 23782 	 7057.428514 	 2617.974237 	 1.100000 
 23783 	 6839.035427 	 2416.138738 	 1.100000 
 23784 	 6878.816987 	 2642.042970 	 1.100000 
 23785 	 6708.232997 	 2768.853372 	 1.100000 
 23786 	 6977.626566 	 2996.129172 	 1.100000 
 23787 	 6929.698887 	 2454.192509 	 1.100000 
 23788 	 7282.911783 	 2397.303528 	 1.100000 
 23789 	 6998.912874 	 2702.980704 	 1.100000 
 23790 	 7211.443213 	 2433.465166 	 1.100000 
 23791 	 7327.714050 	 2633.230345 	 1.100000 
 23792 	 6896.961928 	 2574.481685 	 1.100000 
 23793 	 7312.186757 	 2772.953432 	 1.100000 
 23794 	 6776.562051 	 2637.153784 	 1.100000 
 23795 	 6806.203361 	 2903.262985 	 1.100000 
 23796 	 7189.004492 	 2855.265875 	 1.100000 
 23797 	 6941.225645 	 2694.999881 	 1.100000 
 23798 	 7227.702726 	 2541.769650 	 1.100000 
 23799 	 7116.734505 	 2520.064737 	 1.100000 
 23800 	 7110.403734 	 2762.495361 	 1.100000 
 23801 	 7199.389236 	 2432.783327 	 1.100000 
 23802 	 7108.461199 	 2858.993440 	 1.100000 
 23803 	 7293.143466 	 2590.877568 	 1.100000 
 23804 	 7319.065764 	 2727.912595 	 1.100000 
 23805 	 7366.281140 	 2735.857549 	 1.100000 
 23806 	 7192.595753 	 2501.616940 	 1.100000 
 23807 	 7132.976984 	 2833.399057 	 1.100000 
 23808 	 7262.549181 	 2834.395637 	 1.100000 
 23809 	 7191.082432 	 2912.156477 	 1.100000 
 23810 	 6811.761868 	 2401.209478 	 1.100000 
 23811 	 6927.031277 	 2527.204868 	 1.100000 
 23812 	 7322.853558 	 2596.712724 	 1.100000 
 23813 	 7119.348608 	 2456.586247 	 1.100000 
 23814 	 7018.598300 	 2382.209933 	 1.100000 
 23815 	 7371.124377 	 2565.754155 	 1.100000 
 23816 	 6920.783152 	 2934.379462 	 1.100000 
 23817 	 6709.041494 	 2785.535498 	 1.100000 
 23818 	 7129.353006 	 2730.865085 	 1.100000 
 23819 	 6888.204712 	 2443.103141 	 1.100000 
 23820 	 7394.261191 	 2421.383911 	 1.100000 
 23821 	 7333.961974 	 2709.121051 	 1.100000 
 23822 	 6990.991759 	 2529.704195 	 1.100000 
 23823 	 7147.532429 	 2761.636471 	 1.100000 
 23824 	 7209.734728 	 2973.909623 	 1.100000 
 23825 	 7189.009559 	 2287.445611 	 1.100000 
 23826 	 6816.598195 	 2360.029445 	 1.100000 
 23827 	 7099.167260 	 2661.476768 	 1.100000 
 23828 	 7191.683716 	 2367.201180 	 1.100000 
 23829 	 6746.667155 	 2410.884880 	 1.100000 
 23830 	 7304.741306 	 2366.453440 	 1.100000 
 23831 	 6992.442385 	 2354.641802 	 1.100000 
 23832 	 7111.897179 	 2491.250350 	 1.100000 
 23833 	 7080.348383 	 2788.226058 	 1.100000 
 23834 	 7149.276801 	 2345.813359 	 1.100000 
 23835 	 7192.124626 	 2803.861446 	 1.100000 
 23836 	 7213.364664 	 2865.082706 	 1.100000 
 23837 	 7253.149915 	 2857.723736 	 1.100000 
 23838 	 7159.045732 	 2804.702530 	 1.100000 
 23839 	 7278.272880 	 2550.682611 	 1.100000 
 23840 	 7315.577926 	 2394.855696 	 1.100000 
 23841 	 7320.766603 	 2550.638706 	 1.100000 
 23842 	 7715.855835 	 7305.471797 	 1.100000 
 23843 	 7571.808254 	 7637.143894 	 1.100000 
 23844 	 7576.832405 	 7626.668229 	 1.100000 
 23845 	 7254.377741 	 7306.059868 	 1.100000 
 23846 	 7188.958194 	 7625.052959 	 1.100000 
 23847 	 7533.986170 	 7085.087856 	 1.100000 
 23848 	 7420.095966 	 7352.467835 	 1.100000 
 23849 	 7236.100704 	 7503.471176 	 1.100000 
 23850 	 7248.659185 	 7599.847896 	 1.100000 
 23851 	 7613.787720 	 7564.676615 	 1.100000 
 23852 	 7610.131421 	 7531.006611 	 1.100000 
 23853 	 7622.827218 	 6976.036349 	 1.100000 
 23854 	 7431.032156 	 7410.714961 	 1.100000 
 23855 	 7302.599769 	 7214.247687 	 1.100000 
 23856 	 7159.834033 	 7242.724815 	 1.100000 
 23857 	 7162.107078 	 6979.928540 	 1.100000 
 23858 	 7350.300105 	 7238.935570 	 1.100000 
 23859 	 7419.534676 	 7448.556453 	 1.100000 
 23860 	 7492.653716 	 7624.729445 	 1.100000 
 23861 	 7551.551279 	 7498.741382 	 1.100000 
 23862 	 7125.778512 	 7447.410151 	 1.100000 
 23863 	 7181.248705 	 7152.402302 	 1.100000 
 23864 	 7562.521730 	 7319.300914 	 1.100000 
 23865 	 7276.501694 	 6938.470211 	 1.100000 
 23866 	 7519.393222 	 7647.931313 	 1.100000 
 23867 	 7192.213751 	 7144.668544 	 1.100000 
 23868 	 7353.296068 	 7627.703359 	 1.100000 
 23869 	 7366.883218 	 7643.476358 	 1.100000 
 23870 	 7490.705672 	 7613.397521 	 1.100000 
 23871 	 7207.988694 	 7568.295412 	 1.100000 
 23872 	 7412.542389 	 7111.653182 	 1.100000 
 23873 	 7408.920832 	 7579.425444 	 1.100000 
 23874 	 7546.335378 	 6970.846639 	 1.100000 
 23875 	 7347.756176 	 7409.737870 	 1.100000 
 23876 	 7379.883371 	 7110.325431 	 1.100000 
 23877 	 7472.551070 	 7085.007417 	 1.100000 
 23878 	 7123.671470 	 7070.349876 	 1.100000 
 23879 	 7620.420338 	 7504.124897 	 1.100000 
 23880 	 7242.622112 	 7522.750715 	 1.100000 
 23881 	 7305.571107 	 7018.656476 	 1.100000 
 23882 	 7509.929025 	 7275.628334 	 1.100000 
 23883 	 7165.121960 	 7352.649673 	 1.100000 
 23884 	 7700.790089 	 7139.588047 	 1.100000 
 23885 	 7562.067602 	 7031.464463 	 1.100000 
 23886 	 7535.992291 	 7239.462676 	 1.100000 
 23887 	 7590.309738 	 7451.252162 	 1.100000 
 23888 	 7391.725977 	 7127.477488 	 1.100000 
 23889 	 7239.880989 	 7384.080999 	 1.100000 
 23890 	 7788.772163 	 7346.922263 	 1.100000 
 23891 	 7091.985508 	 7096.881549 	 1.100000 
 23892 	 7316.281432 	 7600.729638 	 1.100000 
 23893 	 7119.682898 	 7378.347785 	 1.100000 
 23894 	 7365.989935 	 7083.970869 	 1.100000 
 23895 	 7733.418131 	 7335.075689 	 1.100000 
 23896 	 7198.339236 	 7410.490910 	 1.100000 
 23897 	 7737.971636 	 7156.246079 	 1.100000 
 23898 	 7458.629267 	 7173.898954 	 1.100000 
 23899 	 7653.674222 	 7122.649246 	 1.100000 
 23900 	 7671.575196 	 7536.476957 	 1.100000 
 23901 	 7496.390476 	 7077.235522 	 1.100000 
 23902 	 7657.034646 	 7332.986612 	 1.100000 
 23903 	 7693.014385 	 7503.138600 	 1.100000 
 23904 	 7384.724566 	 7378.135982 	 1.100000 
 23905 	 7231.254110 	 7195.555964 	 1.100000 
 23906 	 7342.532904 	 7533.206359 	 1.100000 
 23907 	 7177.677794 	 7432.469739 	 1.100000 
 23908 	 7732.137003 	 7424.921977 	 1.100000 
 23909 	 7171.850991 	 7290.807552 	 1.100000 
 23910 	 7467.334877 	 7266.794391 	 1.100000 
 23911 	 7306.756365 	 7520.319857 	 1.100000 
 23912 	 7413.717379 	 7584.163718 	 1.100000 
 23913 	 7528.626220 	 7347.352391 	 1.100000 
 23914 	 7561.705061 	 7325.634493 	 1.100000 
 23915 	 7183.132786 	 7443.105689 	 1.100000 
 23916 	 7036.792372 	 7281.430071 	 1.100000 
 23917 	 7432.012209 	 7333.167301 	 1.100000 
 23918 	 7272.975777 	 7569.151473 	 1.100000 
 23919 	 7523.555192 	 7475.083466 	 1.100000 
 23920 	 7203.576898 	 6970.596365 	 1.100000 
 23921 	 7611.844121 	 7407.557103 	 1.100000 
 23922 	 7025.992695 	 7250.980283 	 1.100000 
 23923 	 7295.746961 	 7593.854459 	 1.100000 
 23924 	 7352.429353 	 7380.669070 	 1.100000 
 23925 	 7321.760073 	 7393.178006 	 1.100000 
 23926 	 7628.173109 	 7255.761512 	 1.100000 
 23927 	 7588.452517 	 7567.713250 	 1.100000 
 23928 	 7671.706326 	 7320.919479 	 1.100000 
 23929 	 7066.751039 	 7398.788978 	 1.100000 
 23930 	 7066.928656 	 7420.864251 	 1.100000 
 23931 	 7590.042554 	 7323.126878 	 1.100000 
 23932 	 7044.243007 	 7154.879407 	 1.100000 
 23933 	 7680.710629 	 7258.175227 	 1.100000 
 23934 	 7511.960585 	 7101.212584 	 1.100000 
 23935 	 7570.125489 	 7529.801903 	 1.100000 
 23936 	 7286.489466 	 7626.097944 	 1.100000 
 23937 	 7552.655187 	 7337.070720 	 1.100000 
 23938 	 7100.304868 	 7483.678419 	 1.100000 
 23939 	 7734.319571 	 7306.698992 	 1.100000 
 23940 	 7309.380377 	 7446.756720 	 1.100000 
 23941 	 7304.019054 	 7498.319546 	 1.100000 
 23942 	 7456.643782 	 7410.779999 	 1.100000 
 23943 	 7652.216484 	 7052.863862 	 1.100000 
 23944 	 7298.025381 	 7291.250677 	 1.100000 
 23945 	 7326.205874 	 7549.352458 	 1.100000 
 23946 	 7249.338341 	 6955.648497 	 1.100000 
 23947 	 7275.819307 	 7509.937972 	 1.100000 
 23948 	 7779.247278 	 7252.154886 	 1.100000 
 23949 	 7383.248948 	 7196.678919 	 1.100000 
 23950 	 7649.879835 	 7482.250781 	 1.100000 
 23951 	 7236.654935 	 7352.477340 	 1.100000 
 23952 	 7378.452850 	 6985.079266 	 1.100000 
 23953 	 7631.852803 	 7446.647476 	 1.100000 
 23954 	 7578.789580 	 7051.686678 	 1.100000 
 23955 	 7394.148071 	 7188.174531 	 1.100000 
 23956 	 7354.507628 	 7053.189704 	 1.100000 
 23957 	 7653.751312 	 7073.348622 	 1.100000 
 23958 	 7316.545318 	 7613.731742 	 1.100000 
 23959 	 7490.065303 	 7112.501703 	 1.100000 
 23960 	 7677.694113 	 7531.486955 	 1.100000 
 23961 	 7493.791463 	 6924.224649 	 1.100000 
 23962 	 7399.669807 	 7594.035560 	 1.100000 
 23963 	 7382.000298 	 7416.465069 	 1.100000 
 23964 	 7114.080885 	 7428.309570 	 1.100000 
 23965 	 7658.180658 	 7271.321470 	 1.100000 
 23966 	 7489.604022 	 7096.062538 	 1.100000 
 23967 	 8394.318744 	 9877.687242 	 1.100000 
 23968 	 8365.332956 	 9542.555655 	 1.100000 
 23969 	 8534.256899 	 9917.997198 	 1.100000 
 23970 	 8088.199254 	 9609.991887 	 1.100000 
 23971 	 8332.625048 	 9470.399832 	 1.100000 
 23972 	 8302.219766 	 9921.007769 	 1.100000 
 23973 	 8341.291689 	 10019.388399 	 1.100000 
 23974 	 8335.144322 	 9519.985435 	 1.100000 
 23975 	 8167.631954 	 10050.914564 	 1.100000 
 23976 	 8199.366093 	 9605.615009 	 1.100000 
 23977 	 8096.582076 	 9463.539412 	 1.100000 
 23978 	 8310.362940 	 10002.364081 	 1.100000 
 23979 	 8096.346288 	 9387.419971 	 1.100000 
 23980 	 7861.114061 	 9931.203074 	 1.100000 
 23981 	 8362.007049 	 9715.175545 	 1.100000 
 23982 	 8363.297037 	 9419.501802 	 1.100000 
 23983 	 8289.400611 	 9988.155409 	 1.100000 
 23984 	 8070.682193 	 9792.546946 	 1.100000 
 23985 	 7875.474553 	 9520.799512 	 1.100000 
 23986 	 8334.043135 	 9632.882570 	 1.100000 
 23987 	 8488.796657 	 9625.909021 	 1.100000 
 23988 	 8489.572225 	 9709.768398 	 1.100000 
 23989 	 7976.070488 	 9559.033121 	 1.100000 
 23990 	 7895.843043 	 9736.237599 	 1.100000 
 23991 	 7962.812299 	 10007.588294 	 1.100000 
 23992 	 8350.672943 	 9497.394198 	 1.100000 
 23993 	 8383.818923 	 10078.710360 	 1.100000 
 23994 	 8098.145930 	 9570.721618 	 1.100000 
 23995 	 8335.270544 	 10079.895845 	 1.100000 
 23996 	 8569.822840 	 9764.137806 	 1.100000 
 23997 	 8485.886777 	 9729.206647 	 1.100000 
 23998 	 7789.788475 	 9703.821243 	 1.100000 
 23999 	 8061.197328 	 10002.645942 	 1.100000 
 24000 	 8332.574147 	 9615.683360 	 1.100000 
 24001 	 8042.608037 	 9711.518158 	 1.100000 
 24002 	 8065.569194 	 9745.204453 	 1.100000 
 24003 	 8286.719326 	 10124.823266 	 1.100000 
 24004 	 8568.916475 	 9763.854021 	 1.100000 
 24005 	 8476.221731 	 9681.313392 	 1.100000 
 24006 	 7939.675263 	 9934.379599 	 1.100000 
 24007 	 8518.593891 	 9744.225303 	 1.100000 
 24008 	 8558.803534 	 9749.552466 	 1.100000 
 24009 	 8364.975441 	 9998.456710 	 1.100000 
 24010 	 8339.958808 	 9860.908253 	 1.100000 
 24011 	 8405.912019 	 9481.558563 	 1.100000 
 24012 	 8514.780332 	 9598.330847 	 1.100000 
 24013 	 8373.949036 	 9904.080045 	 1.100000 
 24014 	 7987.551240 	 9522.242097 	 1.100000 
 24015 	 8116.870212 	 9514.128840 	 1.100000 
 24016 	 8305.806300 	 9634.801905 	 1.100000 
 24017 	 8385.787194 	 9604.837833 	 1.100000 
 24018 	 8274.901985 	 9432.699541 	 1.100000 
 24019 	 7986.273367 	 9765.204005 	 1.100000 
 24020 	 8339.071022 	 9598.065142 	 1.100000 
 24021 	 8401.023197 	 9750.977211 	 1.100000 
 24022 	 8181.061211 	 9498.536595 	 1.100000 
 24023 	 8413.695250 	 9800.964332 	 1.100000 
 24024 	 7946.410663 	 9874.537231 	 1.100000 
 24025 	 7999.897249 	 9438.964930 	 1.100000 
 24026 	 8352.634554 	 9465.663295 	 1.100000 
 24027 	 7920.439554 	 9616.762868 	 1.100000 
 24028 	 8177.371543 	 9832.192059 	 1.100000 
 24029 	 8382.312039 	 9742.852982 	 1.100000 
 24030 	 8049.327834 	 9673.566269 	 1.100000 
 24031 	 7878.672076 	 9593.803737 	 1.100000 
 24032 	 8279.514988 	 9544.492438 	 1.100000 
 24033 	 8298.213850 	 9470.354687 	 1.100000 
 24034 	 8253.019404 	 9522.951333 	 1.100000 
 24035 	 8410.970397 	 9779.703524 	 1.100000 
 24036 	 8005.827550 	 9970.797409 	 1.100000 
 24037 	 8188.361731 	 9868.402046 	 1.100000 
 24038 	 8187.236686 	 9829.280414 	 1.100000 
 24039 	 8199.931669 	 9725.463054 	 1.100000 
 24040 	 8186.319839 	 10057.658889 	 1.100000 
 24041 	 7883.654232 	 9881.525746 	 1.100000 
 24042 	 8313.704988 	 10131.965592 	 1.100000 
 24043 	 8288.264391 	 9999.741145 	 1.100000 
 24044 	 8143.537619 	 9613.837210 	 1.100000 
 24045 	 8230.183785 	 9829.955051 	 1.100000 
 24046 	 8170.363670 	 9390.598716 	 1.100000 
 24047 	 8064.586463 	 9472.130321 	 1.100000 
 24048 	 8542.904396 	 9642.818492 	 1.100000 
 24049 	 8272.966846 	 9531.695053 	 1.100000 
 24050 	 8198.426353 	 9895.664099 	 1.100000 
 24051 	 8225.856509 	 9817.005973 	 1.100000 
 24052 	 7889.420587 	 9845.489239 	 1.100000 
 24053 	 7874.698217 	 9876.051809 	 1.100000 
 24054 	 7950.004041 	 9932.016741 	 1.100000 
 24055 	 7898.779508 	 9626.326687 	 1.100000 
 24056 	 8304.208771 	 10118.745759 	 1.100000 
 24057 	 8098.283015 	 9920.889594 	 1.100000 
 24058 	 8186.577057 	 9750.296892 	 1.100000 
 24059 	 8265.690537 	 9391.583120 	 1.100000 
 24060 	 7973.040450 	 9786.804888 	 1.100000 
 24061 	 8211.848831 	 9626.314580 	 1.100000 
 24062 	 8166.294397 	 9962.838532 	 1.100000 
 24063 	 8125.887910 	 10050.384792 	 1.100000 
 24064 	 8313.649794 	 9536.800434 	 1.100000 
 24065 	 8417.829118 	 9974.644685 	 1.100000 
 24066 	 7917.169638 	 9711.625343 	 1.100000 
 24067 	 8392.164407 	 10091.003555 	 1.100000 
 24068 	 8068.588786 	 9573.274246 	 1.100000 
 24069 	 8494.306664 	 9553.745409 	 1.100000 
 24070 	 8067.623803 	 10085.993083 	 1.100000 
 24071 	 8190.815374 	 9690.101799 	 1.100000 
 24072 	 8119.488321 	 10024.186474 	 1.100000 
 24073 	 8243.166062 	 10152.358619 	 1.100000 
 24074 	 8062.659356 	 10052.283115 	 1.100000 
 24075 	 7801.296160 	 9895.159841 	 1.100000 
 24076 	 8502.126477 	 9778.689385 	 1.100000 
 24077 	 8214.299180 	 9480.091500 	 1.100000 
 24078 	 7986.984763 	 9784.985325 	 1.100000 
 24079 	 8195.975434 	 9768.584025 	 1.100000 
 24080 	 8057.809350 	 10128.954187 	 1.100000 
 24081 	 8520.433866 	 9902.807666 	 1.100000 
 24082 	 8445.686501 	 9649.749458 	 1.100000 
 24083 	 8107.925280 	 9451.227973 	 1.100000 
 24084 	 7993.442067 	 9657.158533 	 1.100000 
 24085 	 8080.532403 	 9780.344441 	 1.100000 
 24086 	 7955.818864 	 9475.427893 	 1.100000 
 24087 	 8446.032686 	 9922.115691 	 1.100000 
 24088 	 8097.276136 	 10032.362316 	 1.100000 
 24089 	 7952.664301 	 9651.566797 	 1.100000 
 24090 	 8485.890914 	 9543.786477 	 1.100000 
 24091 	 8352.835962 	 9651.220612 	 1.100000 
 24092 	 4144.338047 	 7714.215566 	 1.100000 
 24093 	 4339.435256 	 7477.635818 	 1.100000 
 24094 	 4132.479586 	 7666.723730 	 1.100000 
 24095 	 4156.237237 	 7666.019356 	 1.100000 
 24096 	 4237.581678 	 7718.738744 	 1.100000 
 24097 	 4462.283563 	 8057.926840 	 1.100000 
 24098 	 4386.122222 	 7872.782185 	 1.100000 
 24099 	 4378.727805 	 7680.553938 	 1.100000 
 24100 	 4237.607702 	 7793.632293 	 1.100000 
 24101 	 4299.323456 	 7525.468546 	 1.100000 
 24102 	 4370.130917 	 7554.502211 	 1.100000 
 24103 	 4386.109859 	 8023.519062 	 1.100000 
 24104 	 4846.496404 	 7894.140170 	 1.100000 
 24105 	 4370.596161 	 7791.631879 	 1.100000 
 24106 	 4181.042685 	 7530.693992 	 1.100000 
 24107 	 4732.242497 	 7866.596388 	 1.100000 
 24108 	 4408.361244 	 8146.083264 	 1.100000 
 24109 	 4695.190645 	 7494.494732 	 1.100000 
 24110 	 4380.199669 	 7451.014471 	 1.100000 
 24111 	 4462.099435 	 8052.423896 	 1.100000 
 24112 	 4336.862463 	 7806.566577 	 1.100000 
 24113 	 4555.428616 	 7945.618981 	 1.100000 
 24114 	 4716.659036 	 7914.903521 	 1.100000 
 24115 	 4344.623141 	 7755.111153 	 1.100000 
 24116 	 4252.593823 	 7757.184797 	 1.100000 
 24117 	 4549.344980 	 7570.280229 	 1.100000 
 24118 	 4787.714515 	 7728.414527 	 1.100000 
 24119 	 4499.950704 	 7784.202195 	 1.100000 
 24120 	 4655.112351 	 7743.945646 	 1.100000 
 24121 	 4245.292687 	 7540.446221 	 1.100000 
 24122 	 4314.061225 	 7589.383360 	 1.100000 
 24123 	 4638.345578 	 7979.708066 	 1.100000 
 24124 	 4122.896203 	 7629.135031 	 1.100000 
 24125 	 4247.157712 	 7476.367483 	 1.100000 
 24126 	 4238.111498 	 7575.711982 	 1.100000 
 24127 	 4313.106884 	 8089.205236 	 1.100000 
 24128 	 4621.138670 	 7507.741851 	 1.100000 
 24129 	 4663.844829 	 7903.091041 	 1.100000 
 24130 	 4663.720816 	 7686.142740 	 1.100000 
 24131 	 4335.246827 	 7532.511367 	 1.100000 
 24132 	 4585.555149 	 7671.719173 	 1.100000 
 24133 	 4471.137730 	 7941.335217 	 1.100000 
 24134 	 4133.594486 	 7821.546578 	 1.100000 
 24135 	 4393.780726 	 8079.133208 	 1.100000 
 24136 	 4432.630890 	 8045.750460 	 1.100000 
 24137 	 4208.843929 	 8041.454005 	 1.100000 
 24138 	 4416.111840 	 7547.898225 	 1.100000 
 24139 	 4528.149195 	 7543.873055 	 1.100000 
 24140 	 4358.070055 	 8109.700174 	 1.100000 
 24141 	 4618.458667 	 7734.106798 	 1.100000 
 24142 	 4529.706369 	 7645.817533 	 1.100000 
 24143 	 4330.662686 	 8028.858783 	 1.100000 
 24144 	 4629.602519 	 8091.725897 	 1.100000 
 24145 	 4368.420430 	 8106.802114 	 1.100000 
 24146 	 4571.192886 	 7532.761435 	 1.100000 
 24147 	 4570.932093 	 7470.051831 	 1.100000 
 24148 	 4659.135677 	 7882.447888 	 1.100000 
 24149 	 4617.194478 	 8108.690793 	 1.100000 
 24150 	 4378.446389 	 7480.974990 	 1.100000 
 24151 	 4518.697946 	 7693.771201 	 1.100000 
 24152 	 4567.158714 	 7883.950107 	 1.100000 
 24153 	 4205.279225 	 7470.768481 	 1.100000 
 24154 	 4573.259232 	 7936.869498 	 1.100000 
 24155 	 4477.837083 	 7755.082907 	 1.100000 
 24156 	 4343.249684 	 8111.481300 	 1.100000 
 24157 	 4453.286385 	 7452.238089 	 1.100000 
 24158 	 4247.861872 	 7698.079523 	 1.100000 
 24159 	 4169.139480 	 7792.749267 	 1.100000 
 24160 	 4656.955152 	 7462.094524 	 1.100000 
 24161 	 4462.889125 	 7516.742629 	 1.100000 
 24162 	 4386.715522 	 7615.216540 	 1.100000 
 24163 	 4807.852453 	 7867.986777 	 1.100000 
 24164 	 4567.330254 	 7405.961459 	 1.100000 
 24165 	 4704.296998 	 7502.906177 	 1.100000 
 24166 	 4698.346877 	 7707.952387 	 1.100000 
 24167 	 4609.856093 	 7631.047096 	 1.100000 
 24168 	 4804.857169 	 7599.952671 	 1.100000 
 24169 	 4178.644266 	 7524.567573 	 1.100000 
 24170 	 4803.444001 	 7551.596971 	 1.100000 
 24171 	 4865.616641 	 7656.690142 	 1.100000 
 24172 	 4316.281542 	 8034.696453 	 1.100000 
 24173 	 4164.679593 	 7961.469154 	 1.100000 
 24174 	 4598.632468 	 8022.969536 	 1.100000 
 24175 	 4777.905270 	 7506.705469 	 1.100000 
 24176 	 4504.333146 	 8126.055420 	 1.100000 
 24177 	 4529.658929 	 7780.822490 	 1.100000 
 24178 	 4476.655186 	 8106.635003 	 1.100000 
 24179 	 4653.524129 	 7722.651405 	 1.100000 
 24180 	 4235.715817 	 7987.729611 	 1.100000 
 24181 	 4123.839629 	 7914.574132 	 1.100000 
 24182 	 4625.323090 	 7818.107338 	 1.100000 
 24183 	 4680.475977 	 7820.139120 	 1.100000 
 24184 	 4265.357615 	 8059.114807 	 1.100000 
 24185 	 4619.175671 	 7774.387754 	 1.100000 
 24186 	 4467.947073 	 7523.874146 	 1.100000 
 24187 	 4148.894323 	 7604.852584 	 1.100000 
 24188 	 4438.974975 	 8103.980829 	 1.100000 
 24189 	 4705.511541 	 8036.221807 	 1.100000 
 24190 	 4328.497776 	 7750.897486 	 1.100000 
 24191 	 4222.457349 	 7595.178811 	 1.100000 
 24192 	 4124.162566 	 7846.421601 	 1.100000 
 24193 	 4428.627596 	 8041.244543 	 1.100000 
 24194 	 4447.216617 	 7571.690705 	 1.100000 
 24195 	 4300.202773 	 7937.911843 	 1.100000 
 24196 	 4334.431591 	 7857.338365 	 1.100000 
 24197 	 4607.656995 	 7784.677341 	 1.100000 
 24198 	 4338.425303 	 7606.654742 	 1.100000 
 24199 	 4727.284064 	 7467.692697 	 1.100000 
 24200 	 4413.908440 	 7403.940262 	 1.100000 
 24201 	 4566.663430 	 7758.098698 	 1.100000 
 24202 	 4551.290582 	 7830.852075 	 1.100000 
 24203 	 4568.992163 	 8010.607394 	 1.100000 
 24204 	 4296.063149 	 7466.906635 	 1.100000 
 24205 	 4551.866533 	 7688.351435 	 1.100000 
 24206 	 4689.528029 	 7566.297950 	 1.100000 
 24207 	 4233.958975 	 7682.178303 	 1.100000 
 24208 	 4425.106625 	 7403.061964 	 1.100000 
